# STN;YYYYMMDD;wind;rain;snow;tunder;ice;covid_shock
240;20200102;50;0;0;0;0;0
240;20200102;40;0;0;0;0;0
240;20200102;40;0;0;0;0;0
240;20200102;40;0;0;0;0;0
240;20200102;50;0;0;0;0;0
240;20200102;60;0;0;0;0;0
240;20200102;60;0;0;0;0;0
240;20200102;60;0;0;0;0;0
240;20200102;60;0;0;0;0;0
240;20200102;60;0;0;0;0;0
240;20200102;60;0;0;0;0;0
240;20200102;70;0;0;0;0;0
240;20200102;60;0;0;0;0;0
240;20200102;60;0;0;0;0;0
240;20200102;70;0;0;0;0;0
240;20200102;60;0;0;0;0;0
240;20200102;60;0;0;0;0;0
240;20200102;80;0;0;0;0;0
240;20200102;80;0;0;0;0;0
240;20200103;80;0;0;0;0;0
240;20200103;70;0;0;0;0;0
240;20200103;80;0;0;0;0;0
240;20200103;80;1;0;0;0;0
240;20200103;80;1;0;0;0;0
240;20200103;70;0;0;0;0;0
240;20200103;80;0;0;0;0;0
240;20200103;80;1;0;0;0;0
240;20200103;80;1;0;0;0;0
240;20200103;80;1;0;0;0;0
240;20200103;100;1;0;0;0;0
240;20200103;90;1;0;0;0;0
240;20200103;80;1;0;0;0;0
240;20200103;100;1;0;0;0;0
240;20200103;60;1;0;0;0;0
240;20200103;60;1;0;0;0;0
240;20200103;70;0;0;0;0;0
240;20200103;40;0;0;0;0;0
240;20200103;30;1;0;0;0;0
240;20200103;40;1;0;0;0;0
240;20200103;40;0;0;0;0;0
240;20200103;50;0;0;0;0;0
240;20200103;50;0;0;0;0;0
240;20200103;40;0;0;0;0;0
240;20200104;50;0;0;0;0;0
240;20200104;70;0;0;0;0;0
240;20200104;60;0;0;0;0;0
240;20200104;60;0;0;0;0;0
240;20200104;70;0;0;0;0;0
240;20200104;70;0;0;0;0;0
240;20200104;80;0;0;0;0;0
240;20200104;70;0;0;0;0;0
240;20200104;90;0;0;0;0;0
240;20200104;80;0;0;0;0;0
240;20200104;80;0;0;0;0;0
240;20200104;80;0;0;0;0;0
240;20200104;70;0;0;0;0;0
240;20200104;70;0;0;0;0;0
240;20200104;70;0;0;0;0;0
240;20200104;80;1;0;0;0;0
240;20200104;60;1;0;0;0;0
240;20200104;60;0;0;0;0;0
240;20200104;60;0;0;0;0;0
240;20200104;30;1;0;0;0;0
240;20200104;20;1;0;0;0;0
240;20200104;30;1;0;0;0;0
240;20200104;30;1;0;0;0;0
240;20200104;50;0;0;0;0;0
240;20200105;30;0;0;0;0;0
240;20200105;30;0;0;0;0;0
240;20200105;30;0;0;0;0;0
240;20200105;30;0;0;0;0;0
240;20200105;40;0;0;0;0;0
240;20200105;40;0;0;0;0;0
240;20200105;40;0;0;0;0;0
240;20200105;40;0;0;0;0;0
240;20200105;50;0;0;0;0;0
240;20200105;50;0;0;0;0;0
240;20200105;40;0;0;0;0;0
240;20200105;40;0;0;0;0;0
240;20200105;40;0;0;0;0;0
240;20200105;50;0;0;0;0;0
240;20200105;60;0;0;0;0;0
240;20200105;60;1;0;0;0;0
240;20200105;50;1;0;0;0;0
240;20200105;60;0;0;0;0;0
240;20200105;60;0;0;0;0;0
240;20200105;60;0;0;0;0;0
240;20200105;50;0;0;0;0;0
240;20200105;50;0;0;0;0;0
240;20200105;60;0;0;0;0;0
240;20200105;40;0;0;0;0;0
240;20200106;50;0;0;0;0;0
240;20200106;40;0;0;0;0;0
240;20200106;50;0;0;0;0;0
240;20200106;50;0;0;0;0;0
240;20200106;50;0;0;0;0;0
240;20200106;50;0;0;0;0;0
240;20200106;60;1;0;0;0;0
240;20200106;50;0;0;0;0;0
240;20200106;60;0;0;0;0;0
240;20200106;70;0;0;0;0;0
240;20200106;80;0;0;0;0;0
240;20200106;80;0;0;0;0;0
240;20200106;70;0;0;0;0;0
240;20200106;60;0;0;0;0;0
240;20200106;60;0;0;0;0;0
240;20200106;50;0;0;0;0;0
240;20200106;50;0;0;0;0;0
240;20200106;60;0;0;0;0;0
240;20200106;20;0;0;0;0;0
240;20200106;50;0;0;0;0;0
240;20200106;60;0;0;0;0;0
240;20200106;60;1;0;0;0;0
240;20200106;60;1;0;0;0;0
240;20200106;60;1;0;0;0;0
240;20200107;60;0;0;0;0;0
240;20200107;50;0;0;0;0;0
240;20200107;40;0;0;0;0;0
240;20200107;40;0;0;0;0;0
240;20200107;40;0;0;0;0;0
240;20200107;40;0;0;0;0;0
240;20200107;40;0;0;0;0;0
240;20200107;30;0;0;0;0;0
240;20200107;40;0;0;0;0;0
240;20200107;50;0;0;0;0;0
240;20200107;50;0;0;0;0;0
240;20200107;60;0;0;0;0;0
240;20200107;60;0;0;0;0;0
240;20200107;70;0;0;0;0;0
240;20200107;70;0;0;0;0;0
240;20200107;70;0;0;0;0;0
240;20200107;80;0;0;0;0;0
240;20200107;90;1;0;0;0;0
240;20200107;80;1;0;0;0;0
240;20200107;70;0;0;0;0;0
240;20200107;90;0;0;0;0;0
240;20200107;90;0;0;0;0;0
240;20200107;100;0;0;0;0;0
240;20200107;90;0;0;0;0;0
240;20200108;100;1;0;0;0;0
240;20200108;90;1;0;0;0;0
240;20200108;90;1;0;0;0;0
240;20200108;90;1;0;0;0;0
240;20200108;80;1;0;0;0;0
240;20200108;90;1;0;0;0;0
240;20200108;90;1;0;0;0;0
